State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Karnataka,Karnataka_District_2,2009,Rabi,Chickpea,592.26,543.44
Tamil Nadu,Tamil Nadu_District_2,2016,Rabi,Maize,236.9,598.3
Gujarat,Gujarat_District_5,2004,Kharif,Cotton,2983.02,1680.61
Odisha,Odisha_District_4,2006,Rabi,Wheat,3655.03,8444.23
Karnataka,Karnataka_District_5,2017,Rabi,Jowar,4233.71,4190.33
Odisha,Odisha_District_3,2019,Kharif,Bajra,654.71,485.77
Gujarat,Gujarat_District_3,2010,Kharif,Cotton,1609.17,767.57
Uttar Pradesh,Uttar Pradesh_District_4,2018,Rabi,Chickpea,4519.28,4751.33
Telangana,Telangana_District_3,2018,Rabi,Maize,313.0,728.63
Tamil Nadu,Tamil Nadu_District_2,2004,Whole Year,Sugarcane,4932.97,343789.48
West Bengal,West Bengal_District_3,2015,Rabi,Wheat,3318.13,10540.87
Chhattisgarh,Chhattisgarh_District_1,2004,Rabi,Mustard,4538.94,5632.64
Rajasthan,Rajasthan_District_2,2019,Rabi,Sunflower,2796.87,2361.97
Karnataka,Karnataka_District_4,2014,Rabi,Sunflower,3906.19,2670.44
Karnataka,Karnataka_District_3,2008,Whole Year,Sugarcane,3650.31,211187.79
Telangana,Telangana_District_1,2008,Rabi,Jowar,4741.79,4712.03
Gujarat,Gujarat_District_4,2009,Rabi,Potato,246.62,4394.05
Tamil Nadu,Tamil Nadu_District_5,2011,Kharif,Bajra,1845.94,1393.27
Chhattisgarh,Chhattisgarh_District_5,2021,Kharif,Rice,1105.9,2859.17
Chhattisgarh,Chhattisgarh_District_1,2020,Kharif,Turmeric,1292.77,7928.21
Karnataka,Karnataka_District_3,2020,Rabi,Wheat,1622.68,4717.28
Odisha,Odisha_District_3,2012,Rabi,Lentil,3613.93,3551.39
Karnataka,Karnataka_District_1,2003,Rabi,Potato,4821.85,101431.01
Haryana,Haryana_District_4,2001,Rabi,Lentil,3349.5,2557.42
Odisha,Odisha_District_1,2005,Rabi,Groundnut,4372.0,6222.65
Bihar,Bihar_District_3,2009,Kharif,Bajra,2652.06,1801.54
Karnataka,Karnataka_District_4,2015,Whole Year,Sugarcane,2019.35,138217.33
Madhya Pradesh,Madhya Pradesh_District_5,2014,Kharif,Turmeric,3425.47,22246.26
West Bengal,West Bengal_District_1,2003,Rabi,Maize,1772.14,3448.87
Bihar,Bihar_District_3,2021,Rabi,Jowar,3134.85,2782.68
Chhattisgarh,Chhattisgarh_District_2,2009,Rabi,Chickpea,4948.96,4454.55
Gujarat,Gujarat_District_1,2002,Rabi,Wheat,3617.76,8029.97
Haryana,Haryana_District_5,2020,Kharif,Jowar,2623.61,2370.78
Uttar Pradesh,Uttar Pradesh_District_2,2008,Whole Year,Sugarcane,164.97,12273.52
Madhya Pradesh,Madhya Pradesh_District_2,2013,Kharif,Rice,4944.56,10614.57
Maharashtra,Maharashtra_District_5,2021,Rabi,Potato,3559.79,63790.9
Maharashtra,Maharashtra_District_3,2007,Whole Year,Sugarcane,1240.61,83549.19
Haryana,Haryana_District_2,2021,Kharif,Rice,3596.96,10267.27
Punjab,Punjab_District_2,2018,Kharif,Maize,2188.1,5658.54
West Bengal,West Bengal_District_3,2003,Kharif,Cotton,4678.86,2387.58
Madhya Pradesh,Madhya Pradesh_District_2,2006,Rabi,Groundnut,2438.93,2662.37
Uttar Pradesh,Uttar Pradesh_District_1,2009,Kharif,Soyabean,3851.5,4226.72
Uttar Pradesh,Uttar Pradesh_District_5,2014,Rabi,Lentil,2711.78,2544.86
Gujarat,Gujarat_District_1,2019,Rabi,Maize,1602.03,3020.67
Haryana,Haryana_District_5,2020,Rabi,Chickpea,477.96,284.42
Rajasthan,Rajasthan_District_5,2012,Kharif,Rice,2931.0,5816.15
Punjab,Punjab_District_1,2016,Rabi,Maize,1767.53,3724.01
West Bengal,West Bengal_District_5,2017,Rabi,Lentil,872.1,824.79
Telangana,Telangana_District_5,2012,Kharif,Bajra,3535.2,4109.27
West Bengal,West Bengal_District_4,2014,Kharif,Cotton,511.63,304.57
West Bengal,West Bengal_District_3,2018,Rabi,Lentil,2087.79,1525.1
Tamil Nadu,Tamil Nadu_District_4,2004,Rabi,Lentil,2141.05,1338.98
Karnataka,Karnataka_District_3,2019,Rabi,Mustard,2944.57,3221.15
Karnataka,Karnataka_District_5,2006,Rabi,Mustard,1795.33,2475.97
Karnataka,Karnataka_District_2,2019,Kharif,Soyabean,2965.75,2796.24
Uttar Pradesh,Uttar Pradesh_District_5,2010,Whole Year,Sugarcane,2009.31,115754.76
West Bengal,West Bengal_District_2,2008,Rabi,Potato,121.82,3001.32
Andhra Pradesh,Andhra Pradesh_District_5,2018,Kharif,Turmeric,3537.28,24849.4
Gujarat,Gujarat_District_4,2004,Kharif,Rice,3002.58,5510.87
Haryana,Haryana_District_1,2007,Rabi,Chickpea,1358.74,1128.28
Maharashtra,Maharashtra_District_2,2003,Kharif,Cotton,169.12,57.71
Andhra Pradesh,Andhra Pradesh_District_1,2016,Whole Year,Sugarcane,236.65,14695.52
Karnataka,Karnataka_District_1,2017,Rabi,Potato,4985.34,99350.04
Uttar Pradesh,Uttar Pradesh_District_1,2013,Rabi,Lentil,3450.41,3662.26
Bihar,Bihar_District_1,2004,Kharif,Groundnut,4556.69,6638.62
Tamil Nadu,Tamil Nadu_District_3,2004,Rabi,Groundnut,300.48,443.85
Uttar Pradesh,Uttar Pradesh_District_4,2006,Kharif,Rice,297.36,450.97
Rajasthan,Rajasthan_District_1,2002,Kharif,Maize,4966.62,11233.87
Tamil Nadu,Tamil Nadu_District_3,2001,Rabi,Groundnut,349.42,408.11
Uttar Pradesh,Uttar Pradesh_District_5,2002,Kharif,Cotton,3491.1,1696.02
Tamil Nadu,Tamil Nadu_District_4,2001,Kharif,Rice,2895.33,6313.46
Punjab,Punjab_District_2,2017,Whole Year,Sugarcane,1953.92,119883.68
Madhya Pradesh,Madhya Pradesh_District_5,2009,Kharif,Bajra,1894.25,1506.75
Gujarat,Gujarat_District_4,2019,Rabi,Groundnut,4841.26,5412.59
Telangana,Telangana_District_4,2004,Whole Year,Sugarcane,2586.61,138738.32
Tamil Nadu,Tamil Nadu_District_2,2002,Kharif,Soyabean,4779.91,6377.05
West Bengal,West Bengal_District_1,2015,Kharif,Rice,2348.55,8154.43
Gujarat,Gujarat_District_1,2020,Rabi,Mustard,387.45,444.47
Madhya Pradesh,Madhya Pradesh_District_4,2007,Rabi,Wheat,3489.71,10630.07
Odisha,Odisha_District_4,2021,Kharif,Cotton,2185.16,1109.05
Tamil Nadu,Tamil Nadu_District_1,2004,Rabi,Chickpea,4242.14,3912.26
Bihar,Bihar_District_3,2020,Kharif,Rice,2199.53,6628.68
West Bengal,West Bengal_District_4,2008,Kharif,Rice,3009.12,4954.31
Rajasthan,Rajasthan_District_3,2001,Rabi,Jowar,1815.88,1531.82
Uttar Pradesh,Uttar Pradesh_District_5,2004,Rabi,Chickpea,3504.61,4051.8
Uttar Pradesh,Uttar Pradesh_District_5,2006,Kharif,Rice,1316.23,4351.12
Chhattisgarh,Chhattisgarh_District_3,2012,Rabi,Sunflower,1669.94,1285.97
Bihar,Bihar_District_5,2004,Kharif,Turmeric,3207.12,16721.46
Maharashtra,Maharashtra_District_3,2019,Kharif,Maize,2276.78,5729.79
Odisha,Odisha_District_5,2005,Rabi,Lentil,4375.7,3391.58
West Bengal,West Bengal_District_4,2005,Kharif,Groundnut,1588.97,2481.24
West Bengal,West Bengal_District_2,2005,Rabi,Jowar,3532.36,3282.55
Telangana,Telangana_District_2,2006,Kharif,Jowar,3140.6,1869.98
Karnataka,Karnataka_District_3,2009,Kharif,Sunflower,3233.39,2437.52
Rajasthan,Rajasthan_District_4,2018,Rabi,Potato,1395.58,22919.97
Uttar Pradesh,Uttar Pradesh_District_2,2001,Rabi,Chickpea,2967.43,2723.38
West Bengal,West Bengal_District_5,2019,Kharif,Cotton,295.07,169.87
Uttar Pradesh,Uttar Pradesh_District_1,2001,Rabi,Maize,4428.99,8435.21
Haryana,Haryana_District_4,2002,Kharif,Maize,2331.81,3981.65
Rajasthan,Rajasthan_District_4,2021,Rabi,Lentil,2374.75,2311.97
West Bengal,West Bengal_District_5,2005,Kharif,Rice,4589.28,7122.7
West Bengal,West Bengal_District_5,2013,Whole Year,Sugarcane,485.7,32332.7
Telangana,Telangana_District_5,2008,Kharif,Soyabean,548.16,670.05
Madhya Pradesh,Madhya Pradesh_District_1,2010,Kharif,Turmeric,3553.57,22118.77
Chhattisgarh,Chhattisgarh_District_1,2020,Kharif,Rice,2742.03,6504.13
Andhra Pradesh,Andhra Pradesh_District_3,2011,Kharif,Jowar,4309.21,3566.62
Telangana,Telangana_District_1,2015,Rabi,Maize,4363.49,8688.77
Rajasthan,Rajasthan_District_5,2003,Rabi,Maize,4475.22,8606.55
Uttar Pradesh,Uttar Pradesh_District_5,2012,Kharif,Turmeric,3515.22,18217.51
Chhattisgarh,Chhattisgarh_District_1,2006,Rabi,Jowar,4420.23,4084.09
Uttar Pradesh,Uttar Pradesh_District_1,2002,Kharif,Soyabean,4088.25,4427.52
Tamil Nadu,Tamil Nadu_District_4,2016,Rabi,Potato,4324.97,62518.49
Odisha,Odisha_District_4,2015,Rabi,Potato,4498.11,89094.75
Chhattisgarh,Chhattisgarh_District_1,2007,Kharif,Turmeric,3403.36,21957.65
Madhya Pradesh,Madhya Pradesh_District_1,2004,Rabi,Groundnut,2866.31,3193.76
Karnataka,Karnataka_District_1,2008,Rabi,Wheat,2255.11,6741.87
Andhra Pradesh,Andhra Pradesh_District_2,2014,Kharif,Maize,382.92,1040.77
Bihar,Bihar_District_5,2003,Kharif,Rice,2690.43,5156.77
West Bengal,West Bengal_District_5,2002,Rabi,Chickpea,2950.61,2827.63
Karnataka,Karnataka_District_2,2014,Rabi,Chickpea,1471.87,1517.13
Odisha,Odisha_District_4,2004,Rabi,Groundnut,4278.33,6108.62
Punjab,Punjab_District_3,2021,Whole Year,Sugarcane,1206.59,90989.32
Karnataka,Karnataka_District_4,2003,Kharif,Bajra,1815.28,1965.28
West Bengal,West Bengal_District_1,2021,Kharif,Soyabean,516.1,697.28
West Bengal,West Bengal_District_5,2020,Kharif,Maize,2496.79,5117.23
Tamil Nadu,Tamil Nadu_District_2,2008,Whole Year,Sugarcane,2925.16,213121.63
Maharashtra,Maharashtra_District_5,2008,Rabi,Jowar,1708.2,1390.21
West Bengal,West Bengal_District_3,2017,Rabi,Lentil,620.0,611.82
Karnataka,Karnataka_District_3,2014,Rabi,Lentil,2368.31,2180.29
Odisha,Odisha_District_4,2001,Kharif,Soyabean,1228.45,1340.56
Uttar Pradesh,Uttar Pradesh_District_2,2007,Kharif,Rice,3272.61,7834.71
Madhya Pradesh,Madhya Pradesh_District_5,2009,Kharif,Bajra,4232.88,4137.59
Uttar Pradesh,Uttar Pradesh_District_3,2005,Rabi,Maize,1096.82,2216.76
Tamil Nadu,Tamil Nadu_District_5,2021,Rabi,Wheat,858.99,2183.93
Punjab,Punjab_District_4,2021,Kharif,Rice,2443.6,7147.81
Bihar,Bihar_District_3,2018,Kharif,Maize,1871.49,4315.85
Haryana,Haryana_District_4,2013,Kharif,Maize,3581.92,9465.84
Chhattisgarh,Chhattisgarh_District_4,2021,Rabi,Potato,3259.62,64943.82
Bihar,Bihar_District_4,2002,Rabi,Chickpea,4409.93,3356.53
Odisha,Odisha_District_4,2001,Kharif,Rice,562.9,1102.06
Tamil Nadu,Tamil Nadu_District_1,2020,Kharif,Bajra,3788.53,4501.66
Chhattisgarh,Chhattisgarh_District_1,2010,Rabi,Chickpea,3101.52,2725.09
Telangana,Telangana_District_1,2017,Kharif,Rice,1128.55,2887.03
Punjab,Punjab_District_1,2011,Rabi,Lentil,749.2,629.29
Andhra Pradesh,Andhra Pradesh_District_3,2003,Kharif,Bajra,2002.49,1944.41
Uttar Pradesh,Uttar Pradesh_District_1,2009,Rabi,Chickpea,4370.52,4431.79
Maharashtra,Maharashtra_District_4,2005,Rabi,Potato,724.69,9822.89
Rajasthan,Rajasthan_District_5,2019,Kharif,Jowar,1667.36,1665.51
Andhra Pradesh,Andhra Pradesh_District_5,2015,Rabi,Jowar,4507.6,3840.76
Karnataka,Karnataka_District_2,2006,Kharif,Turmeric,781.51,4191.03
Karnataka,Karnataka_District_1,2017,Rabi,Potato,3871.62,80284.29
West Bengal,West Bengal_District_4,2013,Whole Year,Sugarcane,2041.53,156328.06
Bihar,Bihar_District_5,2016,Rabi,Groundnut,2316.39,3084.97
Tamil Nadu,Tamil Nadu_District_4,2015,Rabi,Maize,2411.52,5420.44
Andhra Pradesh,Andhra Pradesh_District_1,2015,Kharif,Jowar,1706.19,1722.76
Punjab,Punjab_District_4,2015,Kharif,Cotton,4378.36,2661.79
Telangana,Telangana_District_4,2015,Rabi,Potato,3321.78,61409.99
Karnataka,Karnataka_District_5,2001,Rabi,Jowar,2362.69,2105.43
Bihar,Bihar_District_2,2020,Rabi,Jowar,4294.02,3655.43
Karnataka,Karnataka_District_1,2019,Rabi,Chickpea,4313.0,4000.94
Karnataka,Karnataka_District_2,2020,Rabi,Lentil,627.19,607.34
Chhattisgarh,Chhattisgarh_District_1,2015,Rabi,Potato,463.7,11615.32
Bihar,Bihar_District_5,2006,Kharif,Sunflower,1177.19,1210.75
Gujarat,Gujarat_District_3,2014,Kharif,Bajra,4195.45,3468.65
Rajasthan,Rajasthan_District_5,2011,Kharif,Soyabean,888.34,668.38
Haryana,Haryana_District_4,2020,Rabi,Sunflower,1261.51,1180.34
Punjab,Punjab_District_5,2002,Rabi,Lentil,1103.14,986.23
Rajasthan,Rajasthan_District_5,2004,Kharif,Sunflower,2110.56,1776.15
Andhra Pradesh,Andhra Pradesh_District_5,2021,Kharif,Groundnut,3719.33,5121.99
Punjab,Punjab_District_1,2018,Kharif,Turmeric,3520.23,17969.14
Uttar Pradesh,Uttar Pradesh_District_3,2010,Kharif,Maize,3771.51,8822.08
Haryana,Haryana_District_2,2005,Kharif,Soyabean,1984.46,1981.86
Odisha,Odisha_District_1,2005,Kharif,Rice,1696.75,3655.24
Chhattisgarh,Chhattisgarh_District_5,2015,Rabi,Groundnut,4749.48,5910.52
Karnataka,Karnataka_District_4,2004,Rabi,Wheat,4999.21,14995.44
Haryana,Haryana_District_3,2018,Kharif,Maize,2917.0,6589.15
Tamil Nadu,Tamil Nadu_District_5,2003,Kharif,Soyabean,2442.93,
Uttar Pradesh,Uttar Pradesh_District_1,2003,Rabi,Mustard,1648.35,2277.94
West Bengal,West Bengal_District_4,2007,Rabi,Potato,4094.12,99944.84
Bihar,Bihar_District_1,2013,Rabi,Wheat,2912.83,9944.38
Maharashtra,Maharashtra_District_3,2004,Rabi,Groundnut,3492.3,4165.8
Bihar,Bihar_District_4,2010,Rabi,Wheat,1193.26,4001.64
Haryana,Haryana_District_5,2006,Kharif,Turmeric,3172.4,16563.75
Chhattisgarh,Chhattisgarh_District_3,2002,Rabi,Groundnut,2069.19,2453.72
Telangana,Telangana_District_2,2004,Kharif,Bajra,3633.51,3779.48
Madhya Pradesh,Madhya Pradesh_District_2,2009,Kharif,Rice,685.92,1386.61
Rajasthan,Rajasthan_District_5,2013,Whole Year,Sugarcane,1935.75,107932.19
Haryana,Haryana_District_3,2004,Rabi,Mustard,2533.94,2737.91
Rajasthan,Rajasthan_District_3,2001,Rabi,Wheat,1426.55,4402.28
Karnataka,Karnataka_District_4,2006,Kharif,Turmeric,3583.71,23535.35
Maharashtra,Maharashtra_District_3,2005,Kharif,Groundnut,4495.85,6846.53
Bihar,Bihar_District_1,2001,Kharif,Sunflower,446.27,411.68
Punjab,Punjab_District_1,2014,Kharif,Cotton,2387.69,995.47
Andhra Pradesh,Andhra Pradesh_District_1,2002,Rabi,Maize,2602.3,5031.45
Haryana,Haryana_District_5,2016,Kharif,Sunflower,498.62,472.49
Maharashtra,Maharashtra_District_5,2007,Kharif,Maize,298.39,612.86
Bihar,Bihar_District_2,2002,Rabi,Potato,4610.65,99046.86
Karnataka,Karnataka_District_1,2019,Rabi,Mustard,4587.15,7201.73
Chhattisgarh,Chhattisgarh_District_1,2015,Rabi,Wheat,3197.83,9807.63
Odisha,Odisha_District_2,2007,Kharif,Rice,3274.22,9064.06
Telangana,Telangana_District_5,2005,Rabi,Wheat,2235.99,5938.63
Andhra Pradesh,Andhra Pradesh_District_5,2008,Kharif,Turmeric,2678.95,15184.86
Karnataka,Karnataka_District_5,2015,Rabi,Mustard,138.52,187.88
Madhya Pradesh,Madhya Pradesh_District_2,2017,Kharif,Rice,3207.16,4954.67
Telangana,Telangana_District_4,2010,Kharif,Sunflower,677.29,577.62
Uttar Pradesh,Uttar Pradesh_District_3,2020,Kharif,Rice,4133.76,9924.35
Bihar,Bihar_District_2,2004,Rabi,Potato,4275.08,97670.28
Chhattisgarh,Chhattisgarh_District_3,2015,Whole Year,Sugarcane,64.18,4383.31
Odisha,Odisha_District_5,2021,Rabi,Mustard,4698.84,5861.6
Punjab,Punjab_District_1,2001,Rabi,Wheat,4555.69,14337.46
Tamil Nadu,Tamil Nadu_District_1,2016,Kharif,Groundnut,329.62,543.65
Rajasthan,Rajasthan_District_4,2012,Kharif,Cotton,3913.95,1669.75
Telangana,Telangana_District_5,2004,Rabi,Chickpea,209.73,222.61
Punjab,Punjab_District_5,2002,Rabi,Jowar,1543.92,1423.05
Tamil Nadu,Tamil Nadu_District_1,2015,Rabi,Sunflower,1597.9,1290.94
Odisha,Odisha_District_4,2016,Kharif,Groundnut,1745.95,2235.27
Telangana,Telangana_District_5,2010,Rabi,Maize,541.98,998.54
Rajasthan,Rajasthan_District_1,2019,Rabi,Lentil,4302.82,3684.7
Telangana,Telangana_District_1,2001,Rabi,Jowar,1373.13,877.98
Maharashtra,Maharashtra_District_4,2002,Kharif,Cotton,3362.32,1862.32
Madhya Pradesh,Madhya Pradesh_District_2,2003,Kharif,Sunflower,3476.96,2717.37
West Bengal,West Bengal_District_2,2020,Rabi,Lentil,4771.88,4455.46
Bihar,Bihar_District_4,2013,Kharif,Rice,3954.31,10519.49
Andhra Pradesh,Andhra Pradesh_District_2,2011,Rabi,Groundnut,1107.97,1420.4
Bihar,Bihar_District_2,2020,Kharif,Soyabean,3537.07,3434.96
Madhya Pradesh,Madhya Pradesh_District_2,2018,Kharif,Groundnut,925.37,1136.31
Bihar,Bihar_District_2,2013,Rabi,Maize,2302.59,5521.4
Uttar Pradesh,Uttar Pradesh_District_4,2016,Rabi,Sunflower,3005.22,2184.23
Bihar,Bihar_District_2,2017,Rabi,Wheat,792.1,2393.56
Andhra Pradesh,Andhra Pradesh_District_5,2015,Kharif,Cotton,4908.27,2375.41
Uttar Pradesh,Uttar Pradesh_District_5,2011,Rabi,Mustard,1988.85,1860.34
Bihar,Bihar_District_1,2003,Kharif,Rice,2710.75,7384.89
West Bengal,West Bengal_District_3,2019,Kharif,Rice,4023.29,9838.32
Odisha,Odisha_District_1,2004,Kharif,Soyabean,4347.67,4751.89
Tamil Nadu,Tamil Nadu_District_4,2007,Kharif,Rice,2442.36,5808.84
Uttar Pradesh,Uttar Pradesh_District_4,2005,Kharif,Soyabean,4458.92,4307.52
Andhra Pradesh,Andhra Pradesh_District_3,2012,Rabi,Wheat,4833.26,17492.04
Maharashtra,Maharashtra_District_1,2014,Kharif,Cotton,2688.66,1520.97
West Bengal,West Bengal_District_2,2004,Kharif,Cotton,4503.56,2093.38
Tamil Nadu,Tamil Nadu_District_4,2005,Kharif,Maize,2279.84,4849.84
Andhra Pradesh,Andhra Pradesh_District_2,2013,Rabi,Sunflower,617.68,540.48
Maharashtra,Maharashtra_District_5,2020,Rabi,Jowar,72.34,56.3
Karnataka,Karnataka_District_5,2021,Rabi,Groundnut,3922.11,5143.57
Bihar,Bihar_District_3,2020,Kharif,Rice,4882.96,10729.18
Maharashtra,Maharashtra_District_3,2006,Rabi,Wheat,2431.37,7378.78
Uttar Pradesh,Uttar Pradesh_District_3,2003,Kharif,Groundnut,4612.2,7169.76
Odisha,Odisha_District_1,2007,Kharif,Sunflower,3483.72,2047.46
Telangana,Telangana_District_3,2020,Rabi,Mustard,4100.12,4751.96
Telangana,Telangana_District_1,2016,Rabi,Chickpea,1506.71,1322.18
Maharashtra,Maharashtra_District_1,2021,Rabi,Sunflower,3195.08,2615.31
Chhattisgarh,Chhattisgarh_District_4,2013,Whole Year,Sugarcane,285.63,18877.63
Madhya Pradesh,Madhya Pradesh_District_2,2008,Whole Year,Sugarcane,2840.81,
Rajasthan,Rajasthan_District_5,2011,Rabi,Potato,593.85,11555.28
Punjab,Punjab_District_3,2005,Kharif,Cotton,4778.66,2219.21
Tamil Nadu,Tamil Nadu_District_1,2020,Kharif,Groundnut,2803.47,3958.59
West Bengal,West Bengal_District_3,2006,Rabi,Mustard,3729.57,4481.35
Punjab,Punjab_District_5,2004,Kharif,Cotton,3421.01,1331.16
West Bengal,West Bengal_District_4,2003,Kharif,Bajra,2300.84,1771.44
Uttar Pradesh,Uttar Pradesh_District_3,2020,Kharif,Sunflower,3673.77,3557.76
Andhra Pradesh,Andhra Pradesh_District_4,2009,Kharif,Groundnut,2627.19,3600.56
Uttar Pradesh,Uttar Pradesh_District_1,2005,Kharif,Maize,3096.56,7145.94
Haryana,Haryana_District_4,2021,Whole Year,Sugarcane,2784.88,190322.49
Madhya Pradesh,Madhya Pradesh_District_1,2011,Kharif,Bajra,3530.04,4229.46
Telangana,Telangana_District_1,2018,Rabi,Maize,2347.0,4399.27
Chhattisgarh,Chhattisgarh_District_1,2013,Rabi,Chickpea,4330.75,4258.55
Haryana,Haryana_District_5,2018,Kharif,Sunflower,1625.23,1464.35
Punjab,Punjab_District_2,2001,Kharif,Jowar,1589.01,1217.38
Rajasthan,Rajasthan_District_1,2006,Rabi,Jowar,1719.87,1581.79
Rajasthan,Rajasthan_District_1,2018,Rabi,Lentil,3071.62,2845.53
West Bengal,West Bengal_District_1,2002,Kharif,Sunflower,870.07,780.04
Maharashtra,Maharashtra_District_5,2004,Whole Year,Sugarcane,1252.99,96354.08
Chhattisgarh,Chhattisgarh_District_3,2013,Rabi,Mustard,4814.87,6100.19
Gujarat,Gujarat_District_2,2016,Rabi,Mustard,4649.93,5431.42
Chhattisgarh,Chhattisgarh_District_5,2018,Rabi,Lentil,2732.2,3021.32
Andhra Pradesh,Andhra Pradesh_District_4,2008,Whole Year,Sugarcane,4377.98,313113.96
Haryana,Haryana_District_1,2018,Whole Year,Sugarcane,454.78,29129.73
Gujarat,Gujarat_District_3,2001,Kharif,Rice,2607.39,5091.95
Odisha,Odisha_District_2,2016,Kharif,Groundnut,2460.48,3179.3
West Bengal,West Bengal_District_4,2002,Rabi,Maize,3453.92,6111.68
Madhya Pradesh,Madhya Pradesh_District_2,2016,Rabi,Lentil,3824.05,3470.48
Rajasthan,Rajasthan_District_4,2017,Whole Year,Sugarcane,3809.9,218112.89
Andhra Pradesh,Andhra Pradesh_District_4,2020,Rabi,Wheat,4669.26,16519.55
Uttar Pradesh,Uttar Pradesh_District_5,2010,Kharif,Cotton,247.16,84.61
Madhya Pradesh,Madhya Pradesh_District_3,2003,Kharif,Cotton,2039.98,936.41
Maharashtra,Maharashtra_District_3,2015,Rabi,Wheat,2006.3,5653.04
Odisha,Odisha_District_2,2020,Kharif,Jowar,639.24,729.98
Tamil Nadu,Tamil Nadu_District_2,2005,Rabi,Sunflower,2983.86,1456.11
Bihar,Bihar_District_3,2004,Kharif,Sunflower,4540.71,2768.59
Gujarat,Gujarat_District_1,2003,Kharif,Rice,267.69,
Telangana,Telangana_District_4,2018,Rabi,Mustard,3775.53,4509.56
Odisha,Odisha_District_3,2021,Kharif,Groundnut,4595.35,6701.46
Maharashtra,Maharashtra_District_3,2004,Kharif,Rice,3105.4,7438.1
Tamil Nadu,Tamil Nadu_District_1,2012,Rabi,Potato,2017.63,45650.44
Telangana,Telangana_District_5,2003,Rabi,Sunflower,3812.58,3452.83
Punjab,Punjab_District_4,2020,Whole Year,Sugarcane,743.16,47767.16
Uttar Pradesh,Uttar Pradesh_District_3,2014,Rabi,Mustard,2023.24,1989.58
Rajasthan,Rajasthan_District_2,2018,Kharif,Bajra,4796.26,5019.41
Maharashtra,Maharashtra_District_5,2005,Kharif,Turmeric,3466.63,22985.82
West Bengal,West Bengal_District_3,2009,Rabi,Chickpea,3777.41,3131.09
West Bengal,West Bengal_District_4,2017,Kharif,Turmeric,4587.34,28262.12
West Bengal,West Bengal_District_2,2001,Rabi,Mustard,461.76,673.39
Rajasthan,Rajasthan_District_4,2015,Rabi,Potato,4936.87,69927.51
Telangana,Telangana_District_5,2009,Rabi,Potato,562.37,11399.98
Uttar Pradesh,Uttar Pradesh_District_4,2017,Kharif,Soyabean,1673.84,1681.07
Chhattisgarh,Chhattisgarh_District_2,2017,Whole Year,Sugarcane,4586.34,323909.5
Uttar Pradesh,Uttar Pradesh_District_2,2002,Kharif,Maize,4494.63,9004.82
Tamil Nadu,Tamil Nadu_District_3,2008,Rabi,Wheat,3517.9,10171.7
Maharashtra,Maharashtra_District_4,2018,Kharif,Rice,2198.59,4121.79
Uttar Pradesh,Uttar Pradesh_District_1,2008,Kharif,Maize,943.68,2106.56
Odisha,Odisha_District_4,2009,Rabi,Potato,4839.23,97792.65
Bihar,Bihar_District_2,2007,Kharif,Cotton,2315.92,1094.25
Gujarat,Gujarat_District_1,2014,Rabi,Mustard,4912.82,5489.41
Odisha,Odisha_District_3,2017,Kharif,Jowar,1815.46,1542.1
Rajasthan,Rajasthan_District_1,2006,Rabi,Wheat,549.26,1477.62
Karnataka,Karnataka_District_2,2004,Kharif,Turmeric,3868.85,26850.39
Karnataka,Karnataka_District_1,2012,Kharif,Rice,3486.95,6924.83
West Bengal,West Bengal_District_1,2012,Kharif,Jowar,3672.28,3969.42
Karnataka,Karnataka_District_5,2010,Rabi,Potato,3715.6,63908.22
West Bengal,West Bengal_District_2,2018,Rabi,Chickpea,1998.38,2111.93
West Bengal,West Bengal_District_5,2018,Kharif,Soyabean,1722.12,2000.68
Tamil Nadu,Tamil Nadu_District_4,2020,Rabi,Mustard,2494.48,3509.68
Tamil Nadu,Tamil Nadu_District_3,2011,Rabi,Chickpea,3352.48,3091.15
Tamil Nadu,Tamil Nadu_District_4,2012,Rabi,Mustard,3546.19,4298.93
Karnataka,Karnataka_District_2,2015,Rabi,Lentil,1264.22,1112.8
Karnataka,Karnataka_District_2,2005,Kharif,Turmeric,4413.78,25639.24
Haryana,Haryana_District_2,2001,Whole Year,Sugarcane,4638.1,254643.89
Andhra Pradesh,Andhra Pradesh_District_4,2001,Whole Year,Sugarcane,4272.99,249699.46
Bihar,Bihar_District_4,2020,Kharif,Maize,2023.11,4167.56
Bihar,Bihar_District_2,2018,Rabi,Wheat,3557.26,10247.82
Maharashtra,Maharashtra_District_1,2014,Rabi,Lentil,4456.83,3232.46
Bihar,Bihar_District_4,2017,Rabi,Jowar,1551.21,1497.69
Haryana,Haryana_District_4,2012,Kharif,Maize,2664.42,5562.41
Haryana,Haryana_District_5,2003,Kharif,Bajra,1740.31,1766.9
Haryana,Haryana_District_4,2002,Whole Year,Sugarcane,3113.23,189185.39
Telangana,Telangana_District_4,2009,Rabi,Wheat,2104.28,5229.79
